60, 6, 0
58, 58, 0
61, 6, 0
61, 6, 0
60, 6, 0
60, 6, 0
61, 8, 0
58, 58, 0
57, 6, 0
59, 6, 0
63, 8, 0
59, 7, 0
60, 6, 0
57, 7, 0
58, 6, 0
59, 59, 0
57, 7, 0
61, 8, 0
61, 6, 0
60, 8, 0
59, 7, 0
60, 6, 0
62, 6, 0
60, 6, 0
62, 6, 0
59, 7, 0
60, 60, 0
60, 7, 0
61, 8, 0
59, 6, 0
60, 8, 0
60, 6, 0
57, 7, 0
60, 6, 0
60, 7, 0
57, 6, 0
60, 7, 0
60, 6, 0
57, 7, 0
61, 6, 0
60, 6, 0
60, 6, 0
61, 6, 0
61, 7, 0
62, 6, 0
61, 8, 0
58, 6, 0
60, 6, 0
61, 6, 0
60, 8, 0
62, 6, 0
57, 7, 0
57, 6, 0
62, 8, 0
61, 7, 0
61, 61, 0
59, 6, 0
60, 6, 0
57, 6, 0
60, 6, 0
62, 6, 0
58, 58, 0
61, 6, 0
60, 7, 0
60, 6, 0
62, 6, 0
58, 6, 0
61, 61, 0
62, 6, 0
61, 6, 0
60, 7, 0
61, 6, 0
60, 6, 0
57, 7, 0
57, 6, 0
60, 6, 0
61, 8, 0
60, 60, 0
60, 6, 0
61, 8, 0
60, 6, 0
61, 6, 0
58, 6, 0
57, 6, 0
61, 6, 0
60, 6, 0
62, 8, 0
61, 6, 0
62, 6, 0
59, 7, 0
60, 60, 0
57, 6, 0
61, 8, 0
62, 6, 0
60, 6, 0
58, 6, 0
61, 6, 0
57, 7, 0
60, 7, 0
58, 58, 0
57, 6, 0
59, 6, 0
58, 6, 0
60, 7, 0
59, 6, 0
59, 6, 0
60, 7, 4206
62, 6, 0
60, 6, 0
57, 57, 0
62, 7, 0
62, 6, 0
57, 57, 0
60, 6, 0
60, 6, 0
59, 6, 0
60, 6, 0
61, 8, 0
62, 6, 0
60, 7, 0
57, 57, 0
58, 6, 0
62, 6, 0
57, 6, 0
62, 8, 0
60, 6, 0
62, 7, 0
58, 58, 0
62, 7, 0
62, 7, 0
57, 57, 0
57, 6, 0
62, 8, 0
60, 6, 0
57, 57, 0
61, 6, 0
61, 7, 0
61, 6, 0
62, 6, 0
62, 6, 0
58, 58, 0
61, 8, 0
63, 8, 0
60, 6, 0
62, 6, 0
57, 6, 0
61, 61, 0
61, 6, 0
62, 6, 0
57, 6, 0
60, 6, 0
57, 57, 0
61, 8, 0
61, 8, 0
61, 6, 0
63, 8, 0
59, 6, 0
58, 58, 0
61, 61, 0
59, 6, 0
57, 6, 0
57, 6, 0
58, 6, 0
63, 8, 0
58, 58, 0
61, 6, 0
62, 8, 0
61, 8, 0
57, 6, 0
61, 7, 0
61, 6, 0
58, 58, 0
60, 6, 0
58, 58, 0
60, 6, 0
63, 8, 0
59, 6, 0
58, 6, 0
60, 7, 0
60, 6, 0
61, 7, 0
60, 7, 0
58, 6, 0
59, 6, 0
57, 57, 0
60, 6, 0
57, 57, 0
60, 7, 0
62, 6, 0
60, 6, 0
60, 6, 0
57, 57, 0
57, 6, 0
60, 6, 0
61, 6, 0
62, 7, 0
57, 6, 0
58, 6, 0
60, 6, 0
60, 6, 0
61, 8, 0
62, 7, 0
60, 6, 0
57, 57, 0
57, 6, 0
62, 8, 0
58, 6, 0
57, 57, 0
61, 6, 0
58, 6, 0
61, 6, 0
57, 57, 0
60, 6, 0
60, 6, 0
61, 8, 0
59, 6, 0
62, 6, 0
57, 57, 0
61, 8, 0
60, 6, 0
60, 7, 0
58, 8, 0
61, 61, 0
61, 7, 0
57, 7, 0
62, 7, 0
59, 6, 0
57, 6, 0
62, 8, 0
61, 6, 0
61, 8, 0
58, 6, 0
57, 6, 0
61, 8, 0
57, 6, 0
57, 57, 0
60, 6, 0
62, 7, 0
60, 6, 0
58, 58, 0
60, 7, 0
61, 8, 0
62, 7, 0
60, 7, 0
61, 6, 0
60, 6, 0
60, 6, 0
61, 8, 0
61, 61, 0
62, 6, 0
60, 6, 0
61, 7, 0
60, 6, 0
62, 8, 0
62, 7, 0
61, 7, 0
61, 6, 0
61, 6, 0
57, 57, 0
60, 7, 0
62, 6, 0
61, 8, 0
60, 6, 0
58, 6, 0
58, 6, 0
61, 8, 0
63, 8, 0
60, 6, 0
60, 6, 0
60, 7, 0
59, 59, 0
61, 7, 0
61, 6, 0
61, 8, 0
57, 57, 0
60, 6, 0
57, 57, 0
60, 6, 0
60, 6, 0
57, 6, 0
60, 6, 0
58, 8, 0
60, 7, 0
62, 7, 0
58, 6, 0
59, 6, 0
58, 6, 0
58, 6, 0
60, 6, 0
62, 8, 0
61, 6, 0
59, 6, 0
60, 6, 0
58, 6, 0
60, 6, 0
59, 59, 0
60, 6, 0
58, 6, 0
60, 7, 0
60, 7, 0
62, 7, 0
61, 6, 0
60, 6, 0
59, 6, 0
57, 6, 0
60, 6, 0
60, 6, 0
58, 58, 0
58, 8, 0
57, 6, 0
58, 6, 0
59, 6, 0
60, 6, 0
63, 8, 0
58, 6, 0
60, 6, 0
60, 6, 0
60, 7, 0
62, 6, 0
57, 6, 0
60, 6, 0
61, 8, 0
60, 6, 0
57, 57, 0
60, 6, 0
61, 6, 0
61, 6, 0
59, 6, 0
62, 7, 0
61, 6, 0
58, 58, 0
62, 6, 0
59, 6, 0
60, 6, 4216
60, 7, 0
62, 6, 0
58, 6, 0
61, 6, 0
60, 6, 0
60, 6, 0
60, 7, 0
60, 7, 0
57, 6, 0
59, 6, 0
62, 6, 0
60, 8, 0
60, 6, 0
57, 6, 0
60, 6, 0
62, 6, 0
60, 7, 0
62, 8, 0
60, 6, 0
60, 6, 0
61, 6, 0
62, 6, 0
60, 8, 0
61, 6, 0
61, 6, 0
57, 6, 0
60, 6, 0
57, 6, 0
62, 6, 0
62, 6, 0
61, 6, 0
61, 6, 0
62, 6, 0
62, 6, 0
57, 6, 0
60, 6, 0
60, 6, 0
62, 6, 0
63, 8, 0
59, 6, 0
61, 6, 0
60, 6, 0
57, 6, 0
60, 7, 0
61, 7, 0
60, 7, 0
62, 6, 0
58, 6, 0
60, 6, 0
60, 6, 0
61, 6, 0
60, 7, 0
58, 6, 0
60, 7, 0
57, 6, 0
60, 8, 0
57, 57, 0
60, 6, 0
60, 6, 0
59, 6, 0
62, 6, 0
59, 59, 0
63, 8, 0
62, 8, 0
60, 7, 0
60, 6, 0
58, 6, 0
62, 6, 0
57, 57, 0
60, 7, 0
61, 6, 0
60, 7, 0
60, 7, 0
60, 6, 0
60, 6, 0
61, 6, 0
58, 6, 0
61, 6, 0
58, 6, 0
61, 6, 0
63, 8, 0
58, 6, 0
57, 6, 0
60, 7, 0
60, 7, 0
60, 7, 0
58, 58, 0
59, 6, 0
61, 8, 0
58, 6, 0
62, 6, 0
59, 59, 0
61, 6, 0
62, 6, 0
61, 6, 0
61, 6, 0
61, 7, 0
61, 7, 0
59, 6, 0
61, 8, 0
57, 6, 0
62, 6, 0
58, 6, 0
62, 6, 0
61, 8, 0
62, 6, 0
62, 6, 0
62, 6, 0
60, 7, 0
58, 7, 0
57, 6, 0
60, 6, 0
60, 6, 0
57, 6, 0
60, 7, 0
61, 6, 0
62, 8, 0
61, 8, 0
60, 6, 0
61, 6, 0
61, 7, 0
60, 6, 0
61, 6, 0
60, 6, 0
59, 6, 0
57, 7, 0
61, 8, 0
61, 6, 0
57, 6, 0
58, 6, 0
60, 7, 0
62, 6, 0
62, 8, 0
63, 8, 0
60, 6, 0
60, 6, 0
60, 6, 0
58, 58, 0
61, 6, 0
57, 6, 0
60, 6, 0
60, 6, 0
59, 6, 0
57, 6, 0
59, 6, 0
60, 7, 0
58, 7, 0
60, 6, 0
58, 6, 0
59, 6, 0
60, 7, 0
59, 6, 0
61, 6, 0
59, 6, 0
60, 7, 0
58, 6, 0
63, 8, 0
59, 6, 0
61, 6, 0
60, 6, 0
57, 6, 0
58, 6, 0
59, 6, 0
61, 7, 0
59, 6, 0
59, 6, 0
57, 6, 0
59, 6, 0
60, 6, 0
60, 6, 0
61, 6, 0
60, 7, 0
60, 6, 0
63, 8, 0
60, 6, 0
60, 7, 0
58, 6, 0
61, 8, 0
59, 6, 0
62, 6, 0
62, 6, 0
60, 7, 0
57, 57, 0
59, 6, 0
62, 6, 0
62, 6, 0
60, 7, 0
60, 6, 0
62, 6, 0
62, 6, 0
58, 6, 0
60, 7, 0
57, 57, 0
60, 7, 0
61, 6, 0
59, 6, 0
60, 6, 0
62, 6, 0
60, 6, 0
60, 7, 0
60, 6, 0
59, 6, 0
60, 6, 0
59, 6, 0
63, 8, 0
60, 6, 0
63, 8, 0
60, 7, 0
59, 59, 0
60, 6, 0
62, 6, 0
60, 6, 0
60, 7, 0
59, 6, 0
61, 8, 0
60, 6, 0
60, 6, 0
58, 6, 0
60, 6, 0
61, 6, 0
60, 7, 0
58, 6, 0
60, 7, 0
60, 6, 0
57, 57, 0
61, 8, 0
57, 6, 4213
62, 6, 0
57, 57, 0
60, 6, 0
59, 6, 0
59, 59, 0
61, 6, 0
57, 7, 0
62, 6, 0
59, 6, 0
60, 7, 0
59, 59, 0
61, 8, 0
62, 6, 0
57, 6, 0
60, 6, 0
58, 6, 0
61, 8, 0
60, 6, 0
57, 6, 0
61, 8, 0
58, 58, 0
57, 6, 0
59, 6, 0
59, 59, 0
60, 6, 0
61, 7, 0
62, 6, 0
61, 6, 0
60, 6, 0
60, 6, 0
62, 6, 0
62, 6, 0
61, 6, 0
57, 57, 0
60, 6, 0
61, 6, 0
62, 6, 0
59, 6, 0
61, 61, 0
57, 6, 0
58, 6, 0
60, 6, 0
62, 6, 0
61, 6, 0
63, 7, 0
60, 6, 0
61, 7, 0
60, 7, 0
62, 6, 0
60, 6, 0
57, 6, 0
61, 8, 0
63, 7, 0
59, 6, 0
60, 6, 0
60, 6, 0
61, 6, 0
60, 6, 0
60, 6, 0
60, 6, 0
57, 57, 0
57, 6, 0
57, 57, 0
58, 6, 0
57, 57, 0
57, 6, 0
57, 6, 0
61, 8, 0
57, 57, 0
60, 6, 0
59, 6, 0
58, 6, 0
57, 57, 0
62, 6, 0
60, 6, 0
60, 6, 0
60, 7, 0
58, 58, 0
62, 6, 0
60, 6, 0
61, 8, 0
60, 7, 0
58, 6, 0
60, 6, 0
59, 6, 0
62, 6, 0
60, 7, 0
60, 6, 0
60, 6, 0
61, 8, 0
61, 7, 0
60, 6, 0
62, 6, 0
62, 6, 0
59, 6, 0
61, 7, 0
60, 7, 0
61, 6, 0
60, 6, 0
58, 6, 0
62, 6, 0
57, 57, 0
58, 6, 0
61, 7, 0
60, 6, 0
59, 6, 0
59, 6, 0
62, 6, 0
59, 59, 0
58, 6, 0
62, 6, 0
62, 6, 0
60, 6, 0
62, 6, 0
62, 6, 0
57, 7, 0
62, 6, 0
59, 6, 0
58, 6, 0
62, 6, 0
62, 6, 0
62, 6, 0
57, 57, 0
58, 58, 0
60, 6, 0
60, 6, 0
60, 7, 0
58, 6, 0
62, 6, 0
61, 8, 0
59, 6, 0
57, 57, 0
60, 7, 0
58, 6, 0
60, 8, 0
63, 7, 0
61, 7, 0
63, 7, 0
60, 7, 0
59, 6, 0
60, 7, 0
58, 6, 0
62, 6, 0
57, 6, 0
61, 7, 0
59, 6, 0
62, 6, 0
59, 6, 0
61, 8, 0
57, 6, 0
57, 6, 0
61, 61, 0
59, 6, 0
58, 58, 0
60, 6, 0
60, 6, 0
61, 8, 0
58, 6, 0
60, 6, 0
58, 58, 0
61, 8, 0
62, 6, 0
57, 6, 0
60, 6, 0
59, 6, 0
60, 6, 0
57, 57, 0
61, 6, 0
57, 57, 0
60, 6, 0
60, 6, 0
62, 6, 0
61, 6, 0
57, 57, 0
57, 6, 0
60, 7, 0
57, 57, 0
61, 6, 0
61, 7, 0
60, 7, 0
61, 7, 0
61, 61, 0
57, 6, 0
58, 6, 0
58, 6, 0
59, 6, 0
61, 6, 0
62, 8, 0
63, 7, 0
61, 6, 0
59, 6, 0
60, 6, 0
60, 6, 0
60, 6, 0
61, 8, 0
61, 7, 0
59, 6, 0
58, 58, 0
61, 6, 0
60, 6, 0
62, 6, 0
61, 8, 0
60, 6, 0
61, 7, 0
60, 6, 0
60, 7, 0
60, 6, 0
58, 58, 0
59, 6, 0
59, 6, 0
57, 57, 0
60, 6, 0
61, 6, 0
58, 6, 0
57, 6, 0
61, 8, 0
60, 7, 0
62, 6, 0
57, 57, 0
61, 7, 0
60, 6, 0
58, 8, 0
61, 6, 0
59, 6, 0
57, 57, 0
57, 6, 0
61, 61, 4224
59, 59, 0
61, 6, 0
58, 6, 0
59, 59, 0
58, 6, 0
60, 7, 0
60, 6, 0
57, 6, 0
57, 6, 0
60, 7, 0
60, 6, 0
60, 7, 0
61, 6, 0
61, 7, 0
58, 6, 0
60, 6, 0
61, 8, 0
57, 6, 0
58, 6, 0
62, 6, 0
62, 6, 0
62, 8, 0
60, 6, 0
61, 6, 0
60, 6, 0
61, 8, 0
61, 6, 0
57, 6, 0
61, 6, 0
60, 6, 0
60, 6, 0
60, 6, 0
61, 8, 0
59, 6, 0
61, 8, 0
61, 6, 0
61, 8, 0
59, 6, 0
59, 6, 0
63, 8, 0
60, 7, 0
62, 6, 0
61, 8, 0
61, 6, 0
61, 8, 0
61, 8, 0
62, 6, 0
57, 6, 0
61, 6, 0
60, 6, 0
60, 6, 0
60, 7, 0
57, 6, 0
60, 8, 0
60, 6, 0
62, 6, 0
60, 7, 0
63, 8, 0
60, 7, 0
60, 7, 0
60, 6, 0
60, 6, 0
57, 6, 0
57, 6, 0
61, 8, 0
62, 6, 0
62, 6, 0
59, 6, 0
57, 6, 0
60, 6, 0
59, 6, 0
61, 6, 0
60, 7, 0
60, 6, 0
61, 8, 0
60, 6, 0
61, 8, 0
60, 6, 0
57, 7, 0
61, 6, 0
60, 6, 0
61, 6, 0
62, 6, 0
58, 6, 0
59, 6, 0
57, 7, 0
60, 7, 0
61, 6, 0
61, 6, 0
62, 8, 0
57, 6, 0
60, 7, 0
57, 6, 0
57, 6, 0
61, 8, 0
59, 6, 0
61, 8, 0
62, 6, 0
60, 7, 0
59, 6, 0
58, 58, 0
59, 6, 0
60, 6, 0
60, 7, 0
61, 8, 0
61, 8, 0
57, 6, 0
60, 6, 0
61, 6, 0
58, 6, 0
57, 6, 0
61, 6, 0
60, 6, 0
61, 7, 0
57, 7, 0
61, 8, 0
60, 6, 0
62, 6, 0
62, 6, 0
60, 7, 0
60, 6, 0
61, 8, 0
57, 57, 0
60, 6, 0
58, 6, 0
61, 7, 0
60, 6, 0
61, 6, 0
62, 6, 0
60, 7, 0
61, 8, 0
61, 8, 0
62, 6, 0
58, 6, 0
57, 6, 0
58, 6, 0
60, 6, 0
62, 6, 0
61, 6, 0
57, 6, 0
57, 7, 0
60, 6, 0
61, 6, 0
61, 6, 0
57, 6, 0
61, 6, 0
61, 7, 0
57, 6, 0
57, 6, 0
61, 8, 0
62, 6, 0
62, 6, 0
58, 6, 0
57, 7, 0
60, 6, 0
63, 8, 0
60, 8, 0
62, 6, 0
61, 8, 0
59, 6, 0
59, 6, 0
59, 6, 0
60, 6, 0
62, 6, 0
60, 7, 0
61, 6, 0
60, 7, 0
60, 7, 0
59, 6, 0
61, 8, 0
60, 6, 0
60, 6, 0
60, 6, 0
61, 6, 0
57, 6, 0
62, 8, 0
60, 7, 0
62, 6, 0
57, 6, 0
61, 6, 0
60, 8, 0
63, 8, 0
60, 6, 0
62, 6, 0
63, 8, 0
61, 8, 0
61, 6, 0
60, 7, 0
60, 6, 0
61, 8, 0
57, 6, 0
63, 8, 0
58, 6, 0
62, 6, 0
60, 7, 0
58, 6, 0
60, 6, 0
60, 7, 0
60, 7, 0
57, 6, 0
62, 8, 0
61, 6, 0
60, 7, 0
60, 6, 0
57, 57, 0
61, 8, 0
60, 6, 0
60, 6, 0
62, 6, 0
60, 6, 0
58, 6, 0
59, 6, 0
60, 6, 0
60, 7, 0
60, 6, 0
59, 6, 0
57, 6, 0
61, 6, 0
60, 6, 0
57, 57, 0
60, 6, 0
59, 8, 0
62, 6, 0
57, 6, 0
60, 7, 0
61, 8, 0
60, 7, 4233
58, 58, 0
61, 8, 0
61, 6, 0
60, 6, 0
62, 6, 0
60, 6, 0
59, 6, 0
61, 8, 0
62, 6, 0
61, 6, 0
57, 6, 0
60, 6, 0
58, 58, 0
62, 6, 0
59, 6, 0
62, 6, 0
60, 6, 0
61, 6, 0
59, 6, 0
61, 8, 0
62, 8, 0
60, 7, 0
62, 6, 0
62, 6, 0
60, 6, 0
61, 8, 0
61, 8, 0
57, 7, 0
61, 8, 0
59, 6, 0
60, 6, 0
61, 8, 0
60, 6, 0
61, 8, 0
59, 6, 0
57, 6, 0
59, 6, 0
60, 6, 0
61, 8, 0
63, 8, 0
61, 6, 0
60, 6, 0
60, 6, 0
60, 6, 0
61, 6, 0
61, 6, 0
62, 6, 0
61, 8, 0
59, 6, 0
61, 8, 0
62, 6, 0
57, 6, 0
62, 6, 0
61, 6, 0
60, 6, 0
62, 6, 0
60, 6, 0
59, 6, 0
61, 8, 0
57, 6, 0
61, 6, 0
57, 6, 0
61, 8, 0
60, 6, 0
61, 8, 0
59, 6, 0
60, 7, 0
60, 6, 0
60, 6, 0
60, 6, 0
57, 7, 0
57, 6, 0
59, 6, 0
60, 6, 0
61, 6, 0
60, 7, 0
60, 6, 0
61, 6, 0
57, 57, 0
60, 8, 0
63, 8, 0
60, 6, 0
57, 6, 0
60, 6, 0
57, 7, 0
61, 6, 0
61, 6, 0
61, 6, 0
58, 6, 0
61, 8, 0
61, 8, 0
60, 6, 0
62, 6, 0
60, 6, 0
60, 6, 0
57, 6, 0
60, 7, 0
57, 7, 0
57, 7, 0
58, 58, 0
57, 6, 0
60, 7, 0
58, 58, 0
62, 6, 0
59, 6, 0
62, 6, 0
57, 7, 0
62, 8, 0
58, 6, 0
61, 6, 0
57, 6, 0
61, 6, 0
58, 6, 0
57, 6, 0
60, 6, 0
61, 6, 0
62, 6, 0
60, 6, 0
58, 58, 0
61, 6, 0
60, 6, 0
60, 6, 0
58, 6, 0
60, 6, 0
62, 6, 0
61, 8, 0
57, 57, 0
61, 8, 0
60, 6, 0
57, 6, 0
61, 6, 0
59, 6, 0
60, 6, 0
61, 6, 0
57, 6, 0
58, 6, 0
60, 6, 0
60, 6, 0
60, 6, 0
59, 6, 0
61, 8, 0
62, 6, 0
60, 7, 0
59, 59, 0
58, 6, 0
58, 6, 0
62, 6, 0
58, 6, 0
59, 6, 0
57, 6, 0
60, 6, 0
60, 7, 0
59, 6, 0
57, 57, 0
63, 8, 0
61, 8, 0
60, 7, 0
62, 6, 0
60, 6, 0
62, 6, 0
61, 6, 0
61, 6, 0
58, 6, 0
60, 6, 0
57, 6, 0
57, 6, 0
60, 6, 0
58, 6, 0
63, 8, 0
59, 6, 0
59, 6, 0
62, 6, 0
59, 6, 0
61, 6, 0
57, 57, 0
60, 6, 0
59, 6, 0
60, 6, 0
60, 8, 0
61, 8, 0
60, 8, 0
60, 6, 0
60, 7, 0
57, 6, 0
60, 6, 0
60, 6, 0
57, 7, 0
60, 6, 0
57, 7, 0
57, 7, 0
58, 6, 0
61, 6, 0
63, 8, 0
57, 6, 0
60, 6, 0
61, 8, 0
57, 7, 0
60, 6, 0
62, 6, 0
62, 6, 0
60, 6, 0
57, 6, 0
60, 6, 0
62, 6, 0
60, 6, 0
57, 7, 0
63, 7, 0
60, 6, 0
57, 6, 0
61, 8, 0
60, 7, 0
60, 6, 0
60, 7, 0
59, 59, 0
61, 8, 0
60, 6, 0
60, 6, 0
58, 58, 0
58, 6, 0
57, 57, 0
58, 58, 0
63, 8, 0
59, 6, 0
60, 7, 0
60, 6, 0
57, 7, 0
62, 6, 4222
60, 6, 0
57, 6, 0
62, 6, 0
61, 61, 0
61, 6, 0
63, 8, 0
61, 6, 0
60, 6, 0
60, 6, 0
57, 7, 0
60, 6, 0
62, 6, 0
60, 6, 0
58, 6, 0
59, 59, 0
61, 7, 0
61, 8, 0
61, 6, 0
62, 7, 0
59, 6, 0
